Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
32295838$Digitron$Unlimited(OCG)/Unlimited(TCG)$EARTH$[Cyberse/Normal]$$$$$2$1500$0$$$$A subspecies found in electronic space. There's little information on it.$$$$$
63528891$Secrétaire de Sauvegarde$Unlimited(OCG)/Unlimited(TCG)$LUMIÈRE$[Cyberse/Effet]$$$$$Niveau 3$1200$800$$$$Si vous contrôlez un monstre Cyberse, vous pouvez Invoquer Spécialement cette carte (depuis votre main). Vous ne pouvez Invoquer Spécialement "Secrétaire de Sauvegarde" qu'une fois par tour de cette façon.$Cyberse$$Activates from your hand$Unclassified/Condition$
09523599$Ranimateur de Données$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Cyberse/Effet]$$$$$Niveau 2$100$600$$$$Si cette carte est utilisée comme Matériel pour une Invocation Lien : vous pouvez cibler 1 autre monstre Cyberse de max. Niveau 4 dans votre Cimetière, qui a été utilisé comme Matériel pour l'Invocation Lien ; Invoquez-le Spécialement en Position de Défense. Vous ne pouvez utiliser cet effet de "Ranimateur de Données" qu'une fois par Duel.$Cyberse$$Activates if used as Link Material$Trigger/Condition$
98777036$Tragoedia$Unlimited(OCG)/Unlimited(TCG)$DARK$[Fiend/Effect]$$$$$10$?$?$$$$When you take battle damage: You can Special Summon this card from your hand. Gains 600 ATK/DEF for each card in your hand. Once per turn: You can send 1 monster from your hand to the GY, then target 1 face-up monster your opponent controls with the same Level the sent monster had in the hand; take control of that face-up monster. Once per turn: You can target 1 monster in your GY; this card's Level becomes the same as that target's, until the end of this turn.$$$Activates if you take battle damage/Activates from your hand/Sends from your hand to your Graveyard for cost/Changes control$Trigger/Continuous/Ignition$
00423585$Prêtre Invocateur$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Magicien/Effet]$$$$$Niveau 4$800$1600$$$$Tant que cette carte est face recto sur le Terrain, elle ne peut pas être Sacrifiée. Si cette carte est Invoquée Normalement ou par Flip : changez cette carte en Position de Défense. Une fois par tour : vous pouvez défausser 1 Magie ; Invoquez Spécialement 1 monstre de Niveau 4 depuis votre Deck, mais le monstre ne peut pas attaquer ce tour.$$$Activates upon Normal Summon/Activates upon Flip Summon/Cannot be Tributed/Changes battle positions/Discards for cost$Continuous/Trigger/Ignition$
85087012$Soldat de Carte$Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel)$TERRE$[Machine/Effet]$$$$$Niveau 3$400$400$$$$Une fois par tour : vous pouvez choisir un nombre entre 1 et 3, puis envoyez autant de cartes du dessus de votre Deck au Cimetière ; jusqu'à la fin de ce tour, cette carte gagne 500 ATK pour chaque carte envoyée au Cimetière de cette façon. Si cette carte que vous contrôlez est détruite et envoyée à votre Cimetière : piochez 1 carte.$$$Sends from the top of your Deck to your Graveyard for cost/Activates if destroyed by battle/Activates if destroyed by card effect/Activates from your Graveyard/You draw cards$Ignition/Trigger$
41386308$Mathématicien$Unlimited(OCG)/Unlimited(TCG)$TERRE$[Magicien/Effet]$$$$$Niveau 3$1500$500$$$$Lorsque cette carte est Invoquée Normalement : vous pouvez envoyer 1 monstre de max. Niveau 4 depuis votre Deck au Cimetière. Lorsque cette carte est détruite au combat et envoyée au Cimetière : vous pouvez piocher 1 carte.$$$Activates upon Normal Summon/Sends from your Deck to your Graveyard/Activates if destroyed by battle/Activates from your Graveyard/You draw cards$Trigger$
31560081$Magicien de la Foi$Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel)$LUMIÈRE$[Magicien/Flip／Effet]$$$$$Niveau 1$300$400$$$$FLIP : Ciblez 1 Magie dans votre Cimetière ; ajoutez la cible à votre main.$Spell Card$$Returns from Graveyard to hand$Flip$
08487449$Bouffon Équilibriste$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Magicien/Effet]$$$$$Niveau 1$0$0$$$$Vous ne pouvez contrôler qu'1 "Bouffon Équilibriste". Vous pouvez Invoquer Spécialement cette carte (depuis votre main) en Position d'Attaque. Si elle est Invoquée de cette façon, durant la prochaine End Phase de votre adversaire : ciblez 1 monstre face recto contrôlé par votre adversaire ; renvoyez la cible ainsi que cette carte face recto à la main.$$$Returns itself from field to hand/Returns from your opponent's field to your opponent's hand$Unclassified/Trigger$
67441435$Bulbe Luisant$Unlimited(OCG)/Forbidden(TCG)$TERRE$[Plante/Syntoniseur／Effet]$$$$$Niveau 1$100$100$$$$Si cette carte est dans votre Cimetière : vous pouvez envoyer la carte du dessus de votre Deck au Cimetière, et si vous le faites, Invoquez Spécialement cette carte. Vous ne pouvez utiliser cet effet de "Bulbe Luisant" qu'une fois par Duel.$$$Activates from your Graveyard/Sends from the top of your Deck to your Graveyard$Ignition/Condition$
54447022$Charge de l'Âme$Forbidden(OCG)/Forbidden(TCG)$MAGIE$$$$$$$$$$$$Ciblez un nombre de votre choix de monstres dans votre Cimetière ; Invoquez-les Spécialement, et si vous le faites, vous perdez 1000 LP pour chaque monstre Invoqué Spécialement par cet effet. Vous ne pouvez pas mener votre Battle Phase le tour où vous activez cette carte. Vous ne pouvez activer qu'1 "Charge de l'Âme" par tour.$$$$Effect/Condition$
14816688$Renaissance du Mélange$Unlimited(OCG)/Unlimited(TCG)$MAGIE$$$$$$$$$$$$Si vous ne contrôlez aucun monstre : ciblez 1 monstre dans votre Cimetière ; Invoquez-le Spécialement, mais il a ses effets annulés, et aussi, bannissez-le durant la End Phase. Vous pouvez bannir cette carte depuis votre Cimetière, puis ciblez 1 carte que vous contrôlez ; mélangez-la dans le Deck, puis piochez 1 carte, et aussi durant la End Phase de ce tour, bannissez 1 carte depuis votre main. Vous ne pouvez utiliser cet effet de "Renaissance du Mélange" qu'une fois par tour.$$$Activates from your Graveyard/Returns from field to Deck/You draw cards$Activation requirement/Effect/Ignition-like/Condition$
