Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
18094166$Faris, HÉROS Vision$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 5$1600$1800$$$$Vous pouvez défausser 1 autre monstre "HÉROS" ; Invoquez Spécialement cette carte depuis votre main. Si cette carte est Invoquée Normalement ou Spécialement : vous pouvez placer 1 monstre "HÉROS Vision" ("Faris, HÉROS Vision" exclu) depuis votre Deck dans votre Zone Magie & Piège comme un Piège Continu face recto, et aussi, vous ne pouvez pas Invoquer Spécialement de monstres (monstres "HÉROS" exclus) depuis l'Extra Deck le reste de ce tour. Vous ne pouvez utiliser chaque effet de "Faris, HÉROS Vision" qu'une fois par tour.$Supports archetypes /HERO/Vision HERO$$Activates from your hand/Discards for cost/Activates upon Normal Summon/Activates upon Special Summon/Places cards from Deck in Spell & Trap Zone$Ignition/Trigger/Condition$
10802915$Guide des Enfers$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Démon/Effet]$$$$$Niveau 3$1000$600$$$$Lorsque cette carte est Invoquée Normalement : vous pouvez Invoquer Spécialement 1 monstre Démon de Niveau 3 depuis votre main ou Deck, mais annulez ses effets, et aussi, il ne peut pas être utilisé comme Matériel Synchro.$Fiend$$Activates upon Normal Summon$Trigger$
None$Le Dragon Ailé de Râ - Mode Sphère$Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel)$DIVIN$[Bête Divine/Effet]$$$$$Niveau 10$?$?$$$$Non Invocable Spécialement. Nécessite 3 Sacrifices depuis l'un des Terrains pour son Invocation Normale sur ce Terrain (non Posable Normalement), puis passez le contrôle au propriétaire de cette carte durant la End Phase du prochain tour. Ne peut pas attaquer. Votre adversaire ne peut pas cibler cette carte avec une attaque ou des effets de carte. Vous pouvez Sacrifier cette carte ; Invoquez Spécialement 1 "Le Dragon Ailé de Râ" depuis votre main ou Deck, en ignorant ses conditions d'Invocation, et si vous le faites, son ATK/DEF deviennent 4000.$The Winged Dragon of Ra$$Tributes opponent's monsters/Changes control/Tributes itself for cost$Summon/Continuous/Ignition$
14558127$Floraison de Cendres et Joyeux Printemps$Unlimited(OCG)/Unlimited(TCG)$FEU$[Zombie/Syntoniseur／Effet]$$$$$Niveau 3$0$1800$$$$Lorsqu'une carte ou un effet qui inclut n'importe lequel de ces effets est activé (Effet Rapide) : vous pouvez défausser cette carte ; annulez l'effet.●Ajouter une carte depuis le Deck à la main.●Invoquer Spécialement depuis le Deck.●Envoyer une carte depuis le Deck au Cimetière.Vous ne pouvez utiliser cet effet de "Floraison de Cendres et Joyeux Printemps" qu'une fois par tour.$$$Activates from your hand/Discards itself for cost$Quick/Condition$
15397015$Boarder Inspecteur$Unlimited(OCG)/Unlimited(TCG)$LUMIÈRE$[Machine/Effet]$$$$$Niveau 4$2000$2000$$$$Ni Invocable Normalement ni Invocable Spécialement si vous contrôlez un monstre. Aucun joueur ne peut activer d'effets de monstre sauf si le nombre d'effets de monstre que le joueur a précédemment activé ce tour est inférieur au nombre de types de carte de monstre actuellement sur le Terrain (Rituel, Fusion, Synchro, Xyz, Pendule et Lien). (Si l'activation d'un effet a été annulée, elle est toujours incluse dans le compte total du tour. Seuls les effets qui ont été activés tant que ce monstre était face recto sur le Terrain sont comptés.)$$Ritual Monster/Fusion Monster/Synchro Monster/Xyz Monster/Pendulum Monster/Link Monster$$Summon/Continuous$
73642296$Beauté Fantôme et Manoir Hanté$Unlimited(OCG)/Unlimited(TCG)$TERRE$[Zombie/Syntoniseur／Effet]$$$$$Niveau 3$0$1800$$$$Lorsqu'une carte ou un effet qui inclut n'importe lequel de ces effets est activé (Effet Rapide) : vous pouvez défausser cette carte ; annulez l'activation.●Ajouter une ou plusieurs cartes depuis le Cimetière à la main, Deck et/ou Extra Deck.●Invoquer Spécialement une ou plusieurs Cartes Monstre depuis le Cimetière.●Bannir une ou plusieurs cartes depuis le Cimetière.Vous ne pouvez utiliser cet effet de "Beauté Fantôme et Manoir Hanté" qu'une fois par tour.$$$Activates from your hand/Discards itself for cost$Quick/Condition$
81470373$Aile Noire - Simoon le Vent Empoisonné$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Bête Ailée/Effet]$$$$$Niveau 6$1600$2000$$$$Si vous ne contrôlez aucun monstre et avez cette carte dans votre main : vous pouvez bannir 1 autre monstre "Aile Noire" depuis votre main ; placez 1 "Tourbillon Noir" depuis votre Deck face recto dans votre Zone Magie & Piège, puis, soit envoyez cette carte au Cimetière, soit immédiatement après la résolution de cet effet, Invoquez-la Normalement sans Sacrifice. Vous ne pouvez pas Invoquer Spécialement de monstres (monstres TÉNÈBRES exclus) depuis l'Extra Deck le reste de ce tour. Vous ne pouvez utiliser cet effet de "Aile Noire - Simoon le Vent Empoisonné" qu'une fois par tour. Durant la End Phase, envoyez "Tourbillon Noir" placé par cet effet au Cimetière, et si vous le faites, recevez 1000 points de dommages.$Supports archetypes /Blackwing$$Places cards from Deck in Spell & Trap Zone/Sends itself from hand to Graveyard/Sends from your field to your Graveyard$Ignition/Lingering/Condition$
27204311$Nibiru, l'Être Primitif$Unlimited(OCG)/Unlimited(TCG)$LUMIÈRE$[Rocher/Effet]$$$$$Niveau 11$3000$600$$$$Durant la Main Phase, si votre adversaire a Invoqué Normalement ou Spécialement min. 5 monstres ce tour (Effet Rapide) : vous pouvez Sacrifier autant de monstres face recto sur le Terrain que possible, et si vous le faites, Invoquez Spécialement cette carte depuis votre main, puis Invoquez Spécialement 1 "Jeton Être Primitif" (Rocher/LUMIÈRE/Niveau 11/ATK ?/DEF ?) sur le Terrain de votre adversaire. (L'ATK/DEF de ce Jeton deviennent la somme des ATK/DEF d'origine des monstres Sacrifiés.) Vous ne pouvez utiliser cet effet de "Nibiru, l'Être Primitif" qu'une fois par tour.$$$Activates from your hand/Tributes as an effect/Tributes opponent's monsters$Quick/Condition$
64202399$Dragon des Abysses aux Yeux Bleus$Unlimited(OCG)/Unlimited(TCG)$LUMIÈRE$[Dragon/Effet]$$$$$Niveau 8$2500$2500$$$$Si cette carte est Invoquée Spécialement : vous pouvez ajouter 1 Magie Rituelle ou 1 "Polymérisation" depuis votre Deck à votre main. Durant votre End Phase : vous pouvez ajouter 1 monstre Dragon de min. Niveau 8 depuis votre Deck à votre main. Vous pouvez bannir cette carte depuis votre Cimetière ; tous les monstres Dragon de min. Niveau 8 que vous contrôlez gagnent 1000 ATK. Vous ne pouvez utiliser chaque effet de "Dragon des Abysses aux Yeux Bleus" qu'une fois par tour, et pouvez uniquement les activer tant que "Dragon Blanc aux Yeux Bleus" est sur votre Terrain ou dans votre Cimetière.$Ritual Spell Card/Polymerization/Dragon/Blue-Eyes White Dragon$$Activates upon Special Summon/Adds from Deck to hand/Activates from your Graveyard$Trigger/Ignition/Condition$
62968263$Dragon des Dernières Lueurs aux Yeux Galactiques$Unlimited(OCG)/Unlimited(TCG)$LUMIÈRE$[Dragon/Effet]$$$$$Niveau 8$3000$2500$$$$Si vous contrôlez un monstre "Yeux Galactiques" : vous pouvez Invoquer Spécialement cette carte depuis votre main en Position de Défense. Si cette carte est détachée d'un Monstre Xyz pour activer l'effet du monstre : vous pouvez prendre 1 "Dragon Photon aux Yeux Galactiques" depuis votre main ou Deck, et soit Invoquez-le Spécialement soit attachez-le à un Monstre Xyz que vous contrôlez comme Matériel, puis si vous avez activé cet effet durant la Battle Phase, doublez l'ATK de tous les Monstres Xyz "Numéro" que vous contrôlez. Vous ne pouvez utiliser chaque effet de "Dragon des Dernières Lueurs aux Yeux Galactiques" qu'une fois par tour.$Supports archetypes /Galaxy-Eyes/Number$$Activates from your hand/Applies effects if detached as Xyz Material/Attaches as Xyz Material$Ignition/Trigger/Condition$
