Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
90432163$Les Chevaliers Fantômes de l'Ancienne Cape$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 3$800$1000$$$$Si cette carte est en Position d'Attaque : vous pouvez cibler 1 monstre TÉNÈBRES sur le Terrain ; changez cette carte en Position de Défense, et si vous le faites, le monstre gagne 800 ATK/DEF jusqu'à la fin du tour de votre adversaire. Vous pouvez bannir cette carte depuis votre Cimetière ; ajoutez 1 carte "Les Chevaliers Fantômes" ("Les Chevaliers Fantômes de l'Ancienne Cape" exclu) depuis votre Deck à votre main. Vous ne pouvez utiliser chaque effet de "Les Chevaliers Fantômes de l'Ancienne Cape" qu'une fois par tour.$Supports archetypes /The Phantom Knights$$Changes battle positions/Activates from your Graveyard/Adds from Deck to hand$Ignition/Condition$
36426778$Les Chevaliers Fantômes des Bottes Silencieuses$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 3$200$1200$$$$Si vous contrôlez un monstre "Les Chevaliers Fantômes", vous pouvez Invoquer Spécialement cette carte (depuis votre main). Vous ne pouvez Invoquer Spécialement "Les Chevaliers Fantômes des Bottes Silencieuses" qu'une fois par tour de cette façon. Vous pouvez bannir cette carte depuis votre Cimetière ; ajoutez 1 Magie/Piège "Chevaliers Fantômes" depuis votre Deck à votre main. Vous ne pouvez utiliser cet effet de "Les Chevaliers Fantômes des Bottes Silencieuses" qu'une fois par tour.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your hand/Activates from your Graveyard/Adds from Deck to hand$Summon/Condition/Ignition$
63821877$Les Chevaliers Fantômes des Gants en Loques$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 3$1000$500$$$$Un Monstre Xyz TÉNÈBRES qui a été Invoqué en utilisant cette carte sur le Terrain comme Matériel gagne cet effet.●S'il est Invoqué par Xyz : il gagne 1000 ATK.Vous pouvez bannir cette carte depuis votre Cimetière ; envoyez 1 carte "Chevaliers Fantômes" depuis votre Deck au Cimetière. Vous ne pouvez utiliser chaque effet de "Les Chevaliers Fantômes des Gants en Loques" qu'une fois par tour.$Supports archetypes /Phantom Knights/The Phantom Knights$$Grants effect as Xyz Material/Activates upon Xyz Summon/Activates from your Graveyard/Sends from your Deck to your Graveyard$Unclassified/Trigger/Ignition/Condition$
99315585$Les Chevaliers Fantômes du Casque Fendu$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 4$1500$500$$$$Si une ou plusieurs cartes "Chevaliers Fantômes" sont envoyées à votre Cimetière : cette carte gagne 500 ATK. Vous pouvez bannir cette carte depuis votre Cimetière ; durant la End Phase de ce tour, ajoutez 1 carte "Chevaliers Fantômes" depuis votre Cimetière à votre main. Vous ne pouvez utiliser chaque effet de "Les Chevaliers Fantômes du Casque Fendu" qu'une fois par tour.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your Graveyard/Adds from Graveyard to hand$Trigger/Ignition/Condition$
36704180$Les Chevaliers Fantômes de l'Armure Fragile$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Effet]$$$$$Niveau 4$1000$2000$$$$Si un ou plusieurs monstres "Les Chevaliers Fantômes" face recto que vous contrôlez sont détruits au combat ou par un effet de carte : vous pouvez Invoquer Spécialement cette carte depuis votre main. Vous pouvez bannir cette carte depuis votre Cimetière, et envoyez 1 carte "Chevaliers Fantômes" depuis votre main au Cimetière ; piochez 1 carte. Vous ne pouvez utiliser chaque effet de "Les Chevaliers Fantômes de l'Armure Fragile" qu'une fois par tour.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your Graveyard/Sends from your hand to your Graveyard/You draw cards$Trigger/Ignition/Condition$
62709239$Les Chevaliers Fantômes de l'Épée Brisée$Unlimited(OCG)/Unlimited(TCG)$TÉNÈBRES$[Guerrier/Xyz／Effet]$$$Rang 3$$$2000$1000$$2 monstres de Niveau 3$$Une fois par tour : vous pouvez détacher 1 Matériel de cette carte, puis ciblez 1 carte que vous contrôlez et 1 carte contrôlée par votre adversaire ; détruisez-les. Si cette carte Invoquée par Xyz est détruite : vous pouvez cibler 2 monstres "Les Chevaliers Fantômes" de même Niveau dans votre Cimetière ; Invoquez-les Spécialement et augmentez leur Niveau de 1, et aussi, vous ne pouvez pas Invoquer Spécialement (monstres TÉNÈBRES exclus) le reste de ce tour.$Supports archetypes /The Phantom Knights$$Activates if destroyed by battle/Activates if destroyed by card effect$Ignition/Trigger$
98153934$Lance des Chevaliers Fantômes$Unlimited(OCG)/Unlimited(TCG)$MAGIE$$$$$$$$$$$$Chaque fois que votre adversaire active une carte ou un effet qui cible un ou plusieurs monstres "Les Chevaliers Fantômes" que vous contrôlez, infligez 500 points de dommages à votre adversaire immédiatement après sa résolution. Si un monstre TÉNÈBRES que vous contrôlez va être détruit au combat ou par un effet de carte de l'adversaire, vous pouvez bannir cette carte depuis votre Cimetière à la place.$Supports archetypes /The Phantom Knights$$$Continuous-like/Unclassified$
25542642$Épée du Brouillard des Chevaliers Fantômes$Unlimited(OCG)/Unlimited(TCG)$PIÈGE$$$$$$$$$$$$Activez cette carte en ciblant 1 Monstre à Effet sur le Terrain ; annulez les effets du monstre face recto, le monstre face recto ne peut pas attaquer, et aussi, les monstres ne peuvent pas cibler le monstre face recto avec une attaque. Lorsqu'il quitte le Terrain, détruisez cette carte. Vous pouvez bannir cette carte depuis votre Cimetière, puis ciblez 1 monstre "Les Chevaliers Fantômes" dans votre Cimetière ; Invoquez-le Spécialement, mais bannissez-le lorsqu'il quitte le Terrain. Vous ne pouvez utiliser cet effet de "Épée du Brouillard des Chevaliers Fantômes" qu'une fois par tour.$Supports archetypes /The Phantom Knights$$Activates from your Graveyard$Continuous-like/Quick-like/Condition$
61936647$Épée des Chevaliers Fantômes$Unlimited(OCG)/Unlimited(TCG)$PIÈGE$$$$$$$$$$$$Activez cette carte en ciblant 1 monstre face recto sur le Terrain ; il gagne 800 ATK, et aussi, si la cible va être détruite au combat ou par un effet de carte, vous pouvez détruire cette carte à la place. Lorsqu'il quitte le Terrain, détruisez cette carte. Vous pouvez bannir cette carte depuis votre Cimetière, puis ciblez 1 monstre "Les Chevaliers Fantômes" dans votre Cimetière ; Invoquez-le Spécialement, mais bannissez-le lorsqu'il quitte le Terrain. Vous ne pouvez utiliser cet effet de "Épée des Chevaliers Fantômes" qu'une fois par tour.$Supports archetypes /The Phantom Knights$$Activates when it leaves the field/Activates from your Graveyard$Continuous-like/Quick-like/Condition$
98431356$Aile des Chevaliers Fantômes$Unlimited(OCG)/Unlimited(TCG)$PIÈGE$$$$$$$$$$$$Ciblez 1 monstre face recto sur le Terrain ; il gagne 500 ATK, et aussi, la première fois que la cible va être détruite au combat ou par un effet de carte ce tour, elle n'est pas détruite. Vous pouvez bannir cette carte depuis votre Cimetière, puis ciblez 1 monstre "Les Chevaliers Fantômes" dans votre Cimetière ; Invoquez-le Spécialement, mais bannissez-le lorsqu'il quitte le Terrain. Vous ne pouvez utiliser cet effet de "Aile des Chevaliers Fantômes" qu'une fois par tour.$Supports archetypes /The Phantom Knights$$Activates from your Graveyard$Effect/Quick-like/Condition$
77462146$Les Chevaliers Fantômes du Voile de l'Ombre$Unlimited(OCG)/Unlimited(TCG)$PIÈGE$$$$$$$$$$$$Ciblez 1 monstre face recto que vous contrôlez ; il gagne 300 ATK/DEF. Lorsqu'un monstre de l'adversaire déclare une attaque directe tant que cette carte est dans votre Cimetière : Invoquez Spécialement cette carte en Position de Défense comme un Monstre Normal (Guerrier/TÉNÈBRES/Niveau 4/ATK 0/DEF 300). (Cette carte N'EST PAS traitée comme un Piège.) Si elle est Invoquée de cette façon, bannissez cette carte lorsqu'elle quitte le Terrain.$$$Activates upon attack declaration/Activates from your Graveyard$Effect/Trigger-like/Condition$
24425055$Piège É$Unlimited(OCG)/Unlimited(TCG)$PIÈGE$$$$$$$$$$$$Défaussez 1 carte ; Posez 1 Carte Piège Continu depuis votre main ou Cimetière sur votre Terrain. La carte Posée peut être activée durant ce tour.$Continuous Trap Card$$Discards for cost/Sets from your hand/Sets from your Graveyard$Cost/Effect$
